cell	cell_label	relation	relation_label	sense	asserted	pr	pr_label	cd_synonym	uniprot_human	uniprot_mouse	xrefs
CL:0000092	osteoclast	BFO:0000051	has part	positive	no	PR:000040662					
CL:0000092	osteoclast	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000092	osteoclast	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001022					
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001023					
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001024	neural cell adhesion molecule 1	NCAM	UniProtKB:P13591	UniProtKB:P13595	IUPHARobj:2769
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001084	T-cell surface glycoprotein CD8 alpha chain	MAL; Lyt-2; Lyt2	UniProtKB:P01732	UniProtKB:P01731	
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0000094	granulocyte	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0000094	granulocyte	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0000094	granulocyte	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0000094	granulocyte	BFO:0000051	has part	positive	no	PR:000001005					
CL:0000094	granulocyte	RO:0002104	has plasma membrane part	positive	no	PR:000001005					
CL:0000094	granulocyte	BFO:0000051	has part	positive	no	PR:000001012	integrin alpha-M	CD11B; CR3A	UniProtKB:P11215	UniProtKB:P05555	IUPHARobj:2452
CL:0000094	granulocyte	RO:0002104	has plasma membrane part	positive	yes	PR:000001012	integrin alpha-M	CD11B; CR3A	UniProtKB:P11215	UniProtKB:P05555	IUPHARobj:2452
CL:0000094	granulocyte	BFO:0000051	has part	positive	no	PR:000001332	cell adhesion molecule CEACAM8	CGM6	UniProtKB:P31997		
CL:0000094	granulocyte	RO:0002104	has plasma membrane part	positive	yes	PR:000001332	cell adhesion molecule CEACAM8	CGM6	UniProtKB:P31997		
CL:0000094	granulocyte	BFO:0000051	has part	positive	no	PR:000001969	urokinase plasminogen activator surface receptor	UPAR; MO3	UniProtKB:Q03405	UniProtKB:P35456	PIRSF:PIRSF002022
CL:0000094	granulocyte	RO:0002104	has plasma membrane part	positive	yes	PR:000001969	urokinase plasminogen activator surface receptor	UPAR; MO3	UniProtKB:Q03405	UniProtKB:P35456	PIRSF:PIRSF002022
CL:0000094	granulocyte	BFO:0000051	has part	positive	no	PR:000018263					
CL:0000094	granulocyte	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0000094	granulocyte	BFO:0000051	has part	positive	no	PR:000025796					
CL:0000094	granulocyte	RO:0002104	has plasma membrane part	positive	no	PR:000025796					
CL:0000094	granulocyte	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000094	granulocyte	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0000096	mature neutrophil	CL:4030045	lacks_part	negative	no	PR:000000001	protein				
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001022					
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001023					
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001024	neural cell adhesion molecule 1	NCAM	UniProtKB:P13591	UniProtKB:P13595	IUPHARobj:2769
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001084	T-cell surface glycoprotein CD8 alpha chain	MAL; Lyt-2; Lyt2	UniProtKB:P01732	UniProtKB:P01731	
CL:0000096	mature neutrophil	CL:4030045	lacks_part	negative	yes	PR:000009978	lactotransferrin	GIG12; LF	UniProtKB:P02788	UniProtKB:P08071	
CL:0000096	mature neutrophil	CL:4030045	lacks_part	negative	yes	PR:000010543	myeloperoxidase		UniProtKB:P05164	UniProtKB:P11247	IUPHARobj:2789
CL:0000096	mature neutrophil	CL:4030045	lacks_part	negative	yes	PR:000010799	myb proto-oncogene protein		UniProtKB:P10242	UniProtKB:P06876	
CL:0000096	mature neutrophil	CL:4030045	lacks_part	negative	no	PR:000018263					
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0000096	mature neutrophil	CL:4030045	lacks_part	negative	no	PR:000064867					
CL:0000096	mature neutrophil	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001005					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001005					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001012	integrin alpha-M	CD11B; CR3A	UniProtKB:P11215	UniProtKB:P05555	IUPHARobj:2452
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001012	integrin alpha-M	CD11B; CR3A	UniProtKB:P11215	UniProtKB:P05555	IUPHARobj:2452
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001094					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001094					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001128					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001128					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001226					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001226					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001256	C-X-C chemokine receptor type 1	IL8RA; CMKAR1	UniProtKB:P25024		IUPHARobj:68
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	yes	PR:000001256	C-X-C chemokine receptor type 1	IL8RA; CMKAR1	UniProtKB:P25024		IUPHARobj:68
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001257	C-X-C chemokine receptor type 2	IL8RB; Cmkar2; Gpcr16	UniProtKB:P25025	UniProtKB:P35343	IUPHARobj:69
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	yes	PR:000001257	C-X-C chemokine receptor type 2	IL8RB; Cmkar2; Gpcr16	UniProtKB:P25025	UniProtKB:P35343	IUPHARobj:69
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001320					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001320					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001332	cell adhesion molecule CEACAM8	CGM6	UniProtKB:P31997		
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001332	cell adhesion molecule CEACAM8	CGM6	UniProtKB:P31997		
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001355					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001355					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001456	alpha-(1,3)-fucosyltransferase 4	ELFT; FCT3A	UniProtKB:P22083	UniProtKB:Q11127	
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	yes	PR:000001456	alpha-(1,3)-fucosyltransferase 4	ELFT; FCT3A	UniProtKB:P22083	UniProtKB:Q11127	
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001479	low affinity immunoglobulin gamma Fc region receptor II	Fcgr2b		UniProtKB:P08101	
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001479	low affinity immunoglobulin gamma Fc region receptor II	Fcgr2b		UniProtKB:P08101	
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001483	low affinity immunoglobulin gamma Fc region receptor III			UniProtKB:P08508	
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	yes	PR:000001483	low affinity immunoglobulin gamma Fc region receptor III			UniProtKB:P08508	
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001879	leukosialin	CD43	UniProtKB:P16150	UniProtKB:P15702	PIRSF:PIRSF001994
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001879	leukosialin	CD43	UniProtKB:P16150	UniProtKB:P15702	PIRSF:PIRSF001994
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001944	transcription factor PU.1	Sfpi-1; Sfpi1	UniProtKB:P17947	UniProtKB:P17433	
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	yes	PR:000001944	transcription factor PU.1	Sfpi-1; Sfpi1	UniProtKB:P17947	UniProtKB:P17433	
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000001969	urokinase plasminogen activator surface receptor	UPAR; MO3	UniProtKB:Q03405	UniProtKB:P35456	PIRSF:PIRSF002022
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000001969	urokinase plasminogen activator surface receptor	UPAR; MO3	UniProtKB:Q03405	UniProtKB:P35456	PIRSF:PIRSF002022
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000007597	protein c-Fos	G0S7	UniProtKB:P01100	UniProtKB:P01101	
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	yes	PR:000007597	protein c-Fos	G0S7	UniProtKB:P01100	UniProtKB:P01101	
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000018263					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000025796					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000025796					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000030035					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000030035					
CL:0000096	mature neutrophil	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000096	mature neutrophil	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0000097	mast cell	RO:0015015	has high plasma membrane amount	high	no	PR:000000001	protein				
CL:0000097	mast cell	RO:0015015	has high plasma membrane amount	high	no	PR:000001355					
CL:0000097	mast cell	RO:0015015	has high plasma membrane amount	high	no	PR:000001810					
CL:0000097	mast cell	RO:0015015	has high plasma membrane amount	high	yes	PR:000002065	mast/stem cell growth factor receptor	Sl; SCFR	UniProtKB:P10721	UniProtKB:P05532	IUPHARobj:1805; PIRSF:PIRSF500951
CL:0000097	mast cell	RO:0015015	has high plasma membrane amount	high	yes	PR:000007431	high affinity immunoglobulin epsilon receptor subunit alpha	FcERI; FCE1A	UniProtKB:P12319	UniProtKB:P20489	IUPHARobj:2933
CL:0000097	mast cell	RO:0015015	has high plasma membrane amount	high	no	PR:000018263					
CL:0000097	mast cell	RO:0015015	has high plasma membrane amount	high	no	PR:000064867					
CL:0000097	mast cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0000097	mast cell	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001865	interleukin-3 receptor class 2 alpha chain	IL3R; Sut-1	UniProtKB:P26951	UniProtKB:P26952	IUPHARobj:1705
CL:0000097	mast cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0000097	mast cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000001094					
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000001094					
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000001128					
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000001128					
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000001197					
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000001197					
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000001255	C-C chemokine receptor type 3	CMKBR3; Cmkbr1l2	UniProtKB:P51677	UniProtKB:P51678	IUPHARobj:60
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	yes	PR:000001255	C-C chemokine receptor type 3	CMKBR3; Cmkbr1l2	UniProtKB:P51677	UniProtKB:P51678	IUPHARobj:60
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000001355					
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000001355					
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000001810					
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000001810					
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000002065	mast/stem cell growth factor receptor	Sl; SCFR	UniProtKB:P10721	UniProtKB:P05532	IUPHARobj:1805; PIRSF:PIRSF500951
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000002065	mast/stem cell growth factor receptor	Sl; SCFR	UniProtKB:P10721	UniProtKB:P05532	IUPHARobj:1805; PIRSF:PIRSF500951
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000006169	cell surface glycoprotein CD200 receptor 3			UniProtKB:Q5UKY4	
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	yes	PR:000006169	cell surface glycoprotein CD200 receptor 3			UniProtKB:Q5UKY4	
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000007431	high affinity immunoglobulin epsilon receptor subunit alpha	FcERI; FCE1A	UniProtKB:P12319	UniProtKB:P20489	IUPHARobj:2933
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000007431	high affinity immunoglobulin epsilon receptor subunit alpha	FcERI; FCE1A	UniProtKB:P12319	UniProtKB:P20489	IUPHARobj:2933
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000018263					
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000030035					
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000030035					
CL:0000097	mast cell	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000097	mast cell	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	no	PR:000000001	protein				
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000001005					
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	no	PR:000001005					
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000001012	integrin alpha-M	CD11B; CR3A	UniProtKB:P11215	UniProtKB:P05555	IUPHARobj:2452
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	yes	PR:000001012	integrin alpha-M	CD11B; CR3A	UniProtKB:P11215	UniProtKB:P05555	IUPHARobj:2452
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000001087					
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	no	PR:000001087					
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000001813	adhesion G protein-coupled receptor E1	EMR1; TM7LN3; Gpf480	UniProtKB:Q14246	UniProtKB:Q61549	IUPHARobj:182; PIRSF:PIRSF038685
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	yes	PR:000001813	adhesion G protein-coupled receptor E1	EMR1; TM7LN3; Gpf480	UniProtKB:Q14246	UniProtKB:Q61549	IUPHARobj:182; PIRSF:PIRSF038685
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000001883					
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	no	PR:000001883					
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000002064	macrosialin	gp110	UniProtKB:P34810	UniProtKB:P31996	
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	yes	PR:000002064	macrosialin	gp110	UniProtKB:P34810	UniProtKB:P31996	
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000018263					
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	no	PR:000018263					
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000025796					
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	no	PR:000025796					
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000030035					
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	no	PR:000030035					
CL:0000129	microglial cell	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000129	microglial cell	RO:0002104	has plasma membrane part	positive	no	PR:000064867					
CL:0000232	erythrocyte	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0000232	erythrocyte	CL:4030046	lacks_plasma_membrane_part	negative	yes	PR:000001945	transferrin receptor protein 1	TR; Trfr	UniProtKB:P02786	UniProtKB:Q62351	
CL:0000232	erythrocyte	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000018263					
CL:0000232	erythrocyte	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000064867					
CL:0000242	Merkel cell	BFO:0000051	has part	positive	no	PR:000000001	protein				
CL:0000242	Merkel cell	BFO:0000051	has part	positive	no	PR:000018263					
CL:0000242	Merkel cell	BFO:0000051	has part	positive	no	PR:000064867					
CL:0000442	follicular dendritic cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000000001	protein				
CL:0000442	follicular dendritic cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001002	CD19 molecule		UniProtKB:P15391	UniProtKB:P25918	IUPHARobj:2764; PIRSF:PIRSF016630
CL:0000442	follicular dendritic cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001003	CD34 molecule		UniProtKB:P28906	UniProtKB:Q64314	PIRSF:PIRSF028749
CL:0000442	follicular dendritic cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001018					
CL:0000442	follicular dendritic cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001020	CD3 epsilon	T3E	UniProtKB:P07766	UniProtKB:P22646	IUPHARobj:2742
CL:0000442	follicular dendritic cell	CL:4030046	lacks_plasma_membrane_part	negative	no	PR:000001022					
